year,school_code_std,school_name,school_division,school_kind,region,estb,campus_count,ministry_of_education,national_scholarship,ministry_of_science_ict,ministry_of_employment,ministry_of_trade,ministry_of_health,ministry_of_culture,ministry_of_sme,ministry_of_agriculture,other_ministries,local_government,total_support,tuition_revenue,benefit_rate,uploaded_at
2020,0003104,한국폴리텍 특성화대학,전문대학,기능대학,경북,사립,1,1712252763,1681274918,40000000,28332563037,0,0,0,0,0,44800750,142800000,28591141632,0,0,2026-08-07T20:45:18.674Z
2020,0000624,한국폴리텍 VI 대학,전문대학,기능대학,경북,사립,1,1758382082,1744441104,1107192000,39067802749,0,0,0,0,0,1806500,594353000,40785095227,0,0,2026-08-07T20:45:18.674Z
2020,0000196,한동대학교,대학,대학교,경북,사립,1,18016618471,7676463800,4064253000,100000000,50000000,0,523923000,0,80000000,831647980,982500000,16972478651,316,53.6,2026-08-07T20:45:18.674Z
2020,0000415,호산대학교,전문대학,전문대학,경북,사립,1,8928707359,4926226750,581687000,0,0,0,0,0,0,136752800,874910000,5595830409,107,52.3,2026-08-07T20:45:18.674Z
2020,0000073,광신대학교,대학,대학교,광주,사립,1,1764497875,1533808700,4422272000,0,0,0,0,0,0,12010500,0,4664971675,55,84.6,2026-08-07T20:45:18.674Z
2020,0000381,광주과학기술원,대학,대학교,광주,특별법법인,1,3800505469,250038500,116435438000,0,5006048000,397320000,3465000000,43147000,350000000,6644000000,200000000,136091419969,0,0,2026-08-07T20:45:18.674Z
2020,0000252,광주교육대학교,대학,교육대학,광주,국립,1,18805197411,1764425500,142052000,0,0,0,0,0,0,105383000,105910400,17394117311,0,0,2026-08-07T20:45:18.674Z
2020,0000231,광주대학교,대학,대학교,광주,사립,1,23907517690,16166085350,30000000,100000000,163500000,200000000,274735800,2635612000,0,366871500,1767187690,13279339330,442,30,2026-08-07T20:45:18.674Z
2020,0000429,광주보건대학교,전문대학,전문대학,광주,사립,1,15662029208,9441864570,0,80000000,50000000,74285000,0,38257000,0,24029200,118600000,6605335838,187,35.3,2026-08-07T20:45:18.674Z
2020,0000076,광주여자대학교,대학,대학교,광주,사립,1,14423908470,9240617006,5472989000,311500000,0,0,113500000,0,0,32679000,405156000,11519115464,247,46.7,2026-08-07T20:45:18.674Z
2020,0002972,기독간호대학교,전문대학,전문대학,광주,사립,1,3162975950,1216910800,160000000,0,0,0,0,0,0,6568000,0,2112633150,32,66.2,2026-08-07T20:45:18.674Z
2020,0000216,남부대학교,대학,대학교,광주,사립,1,8175661319,6818411360,440918000,90000000,0,87500000,48850000,330072000,0,45191500,113824000,2513605459,214,11.8,2026-08-07T20:45:18.674Z
2020,0000460,동강대학교,전문대학,전문대학,광주,사립,1,11074589931,7468906177,50000000,578000000,0,0,55900000,161491683,0,63144000,325800000,4840019437,155,31.2,2026-08-07T20:45:18.674Z
2020,0002646,서영대학교,전문대학,전문대학,광주,사립,1,21240625488,12974769197,70000000,0,0,0,0,0,0,57728250,1192726800,9586311341,290,33,2026-08-07T20:45:18.674Z
2020,0000243,송원대학교,대학,대학교,광주,사립,1,7846063056,6228078310,0,200000000,0,0,0,0,29980000,79150000,493900000,2421014746,187,13,2026-08-07T20:45:18.674Z
2020,0000023,전남대학교,대학,대학교,광주,국립,1,293682133285,26868161400,27964575667,523670000,3263066000,1219795000,1076074000,1449863800,6758120000,11021163000,23832825430,343923124782,0,0,2026-08-07T20:45:18.674Z
2020,0002974,조선간호대학교,전문대학,전문대학,광주,사립,1,2897430016,1399392150,0,79200000,0,0,0,0,0,11367850,0,1588605716,39,40.9,2026-08-07T20:45:18.674Z
2020,0000172,조선대학교,대학,대학교,광주,사립,1,63265000423,36525843400,4055897467,386415000,4063600000,480000000,160250000,603319000,771000000,1466926880,3237788000,41964353370,1456,28.8,2026-08-07T20:45:18.674Z
2020,0000534,조선이공대학교,전문대학,전문대학,광주,사립,1,13701111393,6866578640,0,0,8000000,0,40500000,177570000,0,38913850,55000000,7154516603,180,39.7,2026-08-07T20:45:18.674Z
2020,0000616,한국폴리텍 V 대학,전문대학,기능대학,광주,사립,1,2067702892,1982831004,0,49957947899,0,0,0,87000000,0,10174000,9000000,50148993787,0,0,2026-08-07T20:45:18.674Z
2020,0000208,호남대학교,대학,대학교,광주,사립,1,25865515099,13430643660,0,270000000,163000000,0,125050000,38257000,0,44459000,3018146200,16093783639,487,33.1,2026-08-07T20:45:18.674Z
2020,0000209,호남신학대학교,대학,대학교,광주,사립,1,1699557918,1384937101,1117780000,0,0,0,0,0,0,15711300,0,1448112117,54,26.7,2026-08-07T20:45:18.674Z
2020,0000005,경북대학교,대학,대학교,대구,국립,1,276974119417,28373752320,27805370666,278800000,6114112000,1202061010,756100000,2782425000,5528597110,10822253836,4674777750,308564864469,0,0,2026-08-07T20:45:18.674Z
2020,0000068,계명대학교,대학,대학교,대구,사립,1,66941441123,42837532584,62344833000,300000000,697015000,820100000,884047000,667315500,0,1246854740,2386594810,93450668589,1631,57.3,2026-08-07T20:45:18.674Z
2020,0000425,계명문화대학교,전문대학,전문대학,대구,사립,1,23898605448,14206756900,0,131563500,0,0,19500000,573816000,0,369570830,914380000,11700678878,288,40.6,2026-08-07T20:45:18.674Z
2020,0000382,대구경북과학기술원,대학,대학교,대구,특별법법인,1,2485260879,0,92833303000,0,888310000,450000000,0,0,0,570000000,667114000,97893987879,0,0,2026-08-07T20:45:18.674Z
2020,0000443,대구공업대학교,전문대학,전문대학,대구,사립,1,4392085530,3698733040,0,0,0,0,0,252555000,0,67857130,120500000,1134264620,92,12.3,2026-08-07T20:45:18.674Z
2020,0000446,대구과학대학교,전문대학,전문대학,대구,사립,1,21625820088,11544480381,0,33120000,0,0,67650000,0,0,225494050,740634000,11148237757,234,47.7,2026-08-07T20:45:18.674Z
2020,0000253,대구교육대학교,대학,교육대학,대구,국립,1,23191213495,1800493000,3724084000,0,0,0,0,0,0,0,568000000,25682804495,0,0,2026-08-07T20:45:18.674Z
2020,0000444,대구보건대학교,전문대학,전문대학,대구,사립,1,27959979432,17827131023,218123000,267600000,1900000000,0,64642800,65501000,0,50094830,303478000,13002288039,427,30.5,2026-08-07T20:45:18.674Z
2020,0002649,수성대학교,전문대학,전문대학,대구,사립,1,15499001647,8878060300,117000000,0,0,0,0,127000000,0,98664080,419982000,7383587427,194,38,2026-08-07T20:45:18.674Z
2020,0000513,영남이공대학교,전문대학,전문대학,대구,사립,1,24657652599,14663247020,66400000,798008000,0,0,0,319973000,0,42470000,307825000,11529081579,356,32.4,2026-08-07T20:45:18.674Z
2020,0000575,영진사이버대학,전문대학,사이버대학(전문대학),대구,사립,1,6035842185,5530436300,0,0,0,0,0,0,0,0,0,505405885,91,5.6,2026-08-07T20:45:18.674Z
2020,0000517,영진전문대학교,전문대학,전문대학,대구,사립,1,31326416979,19169437630,0,1963939624,0,0,0,241233800,0,64387000,1748997800,16175537573,462,35,2026-08-07T20:45:18.674Z
2020,0000643,건신대학원대학교,전문대학,전문대학원,대전,사립,1,7070340,0,0,0,0,0,0,0,0,180000000,20000000,207070340,11,19.7,2026-08-07T20:45:18.674Z
2020,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,1,6666851317,5816770000,0,0,0,0,0,0,0,483570000,69268000,1402919317,91,15.5,2026-08-07T20:45:18.674Z
2020,0000664,과학기술연합대학원대학교,전문대학,전문대학원,대전,기타,1,112106415,0,15733907000,0,0,0,0,0,0,0,0,15846013415,0,0,2026-08-07T20:45:18.674Z
2020,0000546,대덕대학교,전문대학,전문대학,대전,사립,1,12466572316,8958021560,0,214450000,0,0,42700000,237000000,0,73110050,14585000,4090395806,199,20.6,2026-08-07T20:45:18.674Z
2020,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,1,19021952956,11324707320,0,0,0,0,0,143610000,0,33983500,371786000,8246625136,254,32.4,2026-08-07T20:45:18.674Z
2020,0000095,대전대학교,대학,대학교,대전,사립,1,33144021920,17025026334,1165328000,322270020,3866000000,990000000,72700000,578775000,203000000,469732500,9752036940,33538838046,681,49.3,2026-08-07T20:45:18.674Z
2020,0000451,대전보건대학교,전문대학,전문대학,대전,사립,1,19340618716,14136922070,66000000,340685000,0,0,0,40648000,0,66117300,489730000,6206876946,317,19.6,2026-08-07T20:45:18.674Z
2020,0000238,대전신학대학교,대학,대학교,대전,사립,1,524122898,309231000,455706000,0,0,0,0,0,0,536458000,0,1207055898,10,117.7,2026-08-07T20:45:18.674Z
2020,0000112,목원대학교,대학,대학교,대전,사립,1,22779277534,15999554380,31706000,793128000,0,0,173500000,0,68000000,165213250,149417000,8160687404,561,14.5,2026-08-07T20:45:18.674Z
2020,0000113,배재대학교,대학,대학교,대전,사립,1,27327351865,15278476560,2682500000,1149270000,100000000,80000000,52700000,110953000,0,279326820,6578831230,23082456355,579,39.8,2026-08-07T20:45:18.674Z
2020,0000240,우송대학교,대학,대학교,대전,사립,1,26623507447,16411511220,27020349000,175500000,0,0,0,0,0,83474330,128810000,37620129557,727,51.7,2026-08-07T20:45:18.674Z
2020,0000452,우송정보대학,전문대학,전문대학,대전,사립,1,17875074904,11010040080,109410000,0,0,0,0,381800000,0,16913750,234237000,7607395574,253,30,2026-08-07T20:45:18.674Z
2020,0000161,을지대학교,대학,대학교,대전,사립,1,13257983417,6920327100,23494367000,0,100000000,349597070,788994000,37613000,90000000,2869815100,343095560,34411138047,424,81.3,2026-08-07T20:45:18.674Z
2020,0000029,충남대학교,대학,대학교,대전,국립,1,208668293205,22494542130,25793473167,100000000,5338480000,1831995000,1119352000,666900100,7582350000,10045601000,8542870080,247194772422,0,0,2026-08-07T20:45:18.674Z
2020,0000182,침례신학대학교,대학,대학교,대전,사립,1,6492717946,3638740334,0,0,0,0,33000000,0,0,20630300,3000000,2910607912,117,24.9,2026-08-07T20:45:18.674Z
2020,0000374,한국과학기술원,대학,대학교,대전,특별법법인,1,19611224629,2161783500,306055632667,0,10314999000,1248500000,2600000000,7866599000,0,5041439001,1052900000,351629510797,0,0,2026-08-07T20:45:18.674Z
2020,0000603,한국폴리텍 IV 대학,전문대학,기능대학,대전,사립,1,2809292389,2699617386,0,35693005539,70000000,0,0,0,0,11464500,0,35884145042,0,0,2026-08-07T20:45:18.674Z
2020,0000195,한남대학교,대학,대학교,대전,사립,1,39302122321,20812548718,2675266570,922950000,640000000,0,122000000,2384644000,144000000,389821230,403196590,26171451993,845,31,2026-08-07T20:45:18.674Z
2020,0000039,한밭대학교,대학,대학교,대전,국립,1,83530390257,13877861890,1464150240,500350000,4194000000,0,0,3743877760,0,485464920,335189000,80375560287,0,0,2026-08-07T20:45:18.674Z
2020,0002640,경남정보대학교,전문대학,전문대학,부산,사립,1,27113758231,17807350487,0,236350000,0,0,0,122100000,0,91325160,241000000,9997182904,391,25.6,2026-08-07T20:45:18.674Z
2020,0000062,경성대학교,대학,대학교,부산,사립,1,38963721952,23798435168,172843000,1460474000,725000000,100000,66300000,58617000,166000000,670151500,328881200,18813653484,822,22.9,2026-08-07T20:45:18.674Z
2020,0000071,고신대학교,대학,대학교,부산,사립,1,14093586863,8851714834,6069005000,250000000,0,449285000,894555000,0,0,35137660,840589000,13780443689,297,46.4,2026-08-07T20:45:18.674Z
2020,0000447,대동대학교,전문대학,전문대학,부산,사립,1,3948138420,3576226400,147680000,99000000,0,0,0,0,0,8828050,80844800,708264870,89,8,2026-08-07T20:45:18.674Z
2020,0000235,동명대학교,대학,대학교,부산,사립,1,32800587946,17299335220,2966003000,290000000,230000000,0,35250000,222716736,0,515290600,1336200000,21096713062,525,40.2,2026-08-07T20:45:18.674Z
2020,0000459,동부산대학교,전문대학,전문대학,부산,사립,1,163707461,158973500,0,0,0,0,0,0,0,0,0,4733961,0,0,2026-08-07T20:45:18.674Z
2020,0000103,동서대학교,대학,대학교,부산,사립,1,39064244980,23344241017,3272906000,1326845000,16000000,100000000,24800000,2392700000,0,478445100,777720000,24109420063,677,35.6,2026-08-07T20:45:18.674Z
2020,0000105,동아대학교,대학,대학교,부산,사립,1,62037016732,35243090580,1851593467,492704996,1126230000,37000000,239860000,1375975000,480000000,1935814100,1039416000,35372519715,1381,25.6,2026-08-07T20:45:18.674Z
2020,0000466,동의과학대학교,전문대학,전문대학,부산,사립,1,21676618304,12559903365,0,673125000,0,0,0,392000000,0,29898700,121550000,10333288639,310,33.4,2026-08-07T20:45:18.674Z
2020,0000107,동의대학교,대학,대학교,부산,사립,1,49017035533,31342950330,1141011000,909918000,494186000,15000000,128100000,971058000,27000000,222277580,624186940,22206822723,1011,22,2026-08-07T20:45:18.674Z
2020,0000467,동주대학교,전문대학,전문대학,부산,사립,1,15042366781,7967113067,0,0,0,0,0,38478000,0,73086200,10183000,7197000914,174,41.3,2026-08-07T20:45:18.674Z
2020,0000013,부경대학교,대학,대학교,부산,국립,1,217083318753,24234182450,2886041000,560342000,2112000000,100000000,30000000,3030058700,150000000,2733294561,2901254520,207352127084,0,0,2026-08-07T20:45:18.674Z
2020,0000114,부산가톨릭대학교,대학,대학교,부산,사립,1,18459289812,8430963330,34299861000,79100000,0,0,94800000,58617000,0,25008000,1158750000,45744462482,262,174.8,2026-08-07T20:45:18.674Z
2020,0000479,부산경상대학교,전문대학,전문대학,부산,사립,1,10940219220,6521332725,737484000,2133684000,0,0,0,0,0,143801750,536283000,7970139245,128,62.4,2026-08-07T20:45:18.674Z
2020,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,1,18495566180,8573193277,0,361780000,0,0,0,325720000,0,23478330,214889000,10848240233,206,52.6,2026-08-07T20:45:18.674Z
2020,0000254,부산교육대학교,대학,교육대학,부산,국립,1,27311715789,1484876000,93744000,0,0,0,0,0,0,50000000,473455440,26444039229,0,0,2026-08-07T20:45:18.674Z
2020,0000014,부산대학교,대학,대학교,부산,국립,1,274124476572,25889960507,19868324973,90000000,6934855000,2825540000,103024710,3192552000,1679400000,6432662183,7429083000,296789957931,0,0,2026-08-07T20:45:18.674Z
2020,0000321,부산디지털대학교,대학,사이버대학(대학),부산,사립,1,4544696646,3311618383,0,0,0,0,0,0,0,0,8153600,1241231863,62,20,2026-08-07T20:45:18.674Z
2020,0000480,부산여자대학교,전문대학,전문대학,부산,사립,1,12667751904,6896575234,0,0,0,0,0,0,0,40676000,0,5811852670,156,37.2,2026-08-07T20:45:18.674Z
2020,0000561,부산예술대학교,전문대학,전문대학,부산,사립,1,1934845161,1728571308,0,0,0,0,0,0,0,5270000,0,211543853,39,5.4,2026-08-07T20:45:18.674Z
2020,0000115,부산외국어대학교,대학,대학교,부산,사립,1,24240781252,15056670110,125000000,1650811400,280000000,0,116500000,0,0,96809910,345568700,11798801152,493,23.9,2026-08-07T20:45:18.674Z
2020,0000144,신라대학교,대학,대학교,부산,사립,1,27648623902,16941877660,324512667,1422543000,749500000,0,0,0,64600000,703836599,1072435500,15044174008,567,26.6,2026-08-07T20:45:18.674Z
2020,0003193,영산대학교,대학,대학교,부산,사립,1,21728129173,12089661060,0,1006110000,0,0,74050000,2505325200,28935365,56259800,690890000,14000038478,374,37.4,2026-08-07T20:45:18.674Z
2020,0003163,한국폴리텍 VII 대학,전문대학,기능대학,부산,사립,1,3281101011,3016593420,0,37877144939,0,0,0,150000000,0,14495750,946320000,39252468280,0,0,2026-08-07T20:45:18.674Z
2020,0000033,한국해양대학교,대학,대학교,부산,국립,1,91490419631,8918346890,2058753000,300113000,2227554000,0,0,81701000,0,1005500000,1102008230,89347701971,0,0,2026-08-07T20:45:18.674Z
2020,0000333,화신사이버대학교,대학,사이버대학(대학),부산,사립,1,3074976440,2801358582,0,0,0,0,0,0,0,0,0,273617858,35,7.7,2026-08-07T20:45:18.674Z
2020,0000050,감리교신학대학교,대학,대학교,서울,사립,1,2705211134,2129029680,162425000,0,0,0,0,0,0,14242100,0,752848554,90,8.4,2026-08-07T20:45:18.674Z
2020,0000079,강서대학교,대학,대학교,서울,사립,1,4666918549,2605750867,155021000,0,0,0,0,0,50000000,18478500,814000000,3098667182,100,31.1,2026-08-07T20:45:18.674Z
2020,0000663,개신대학원대학교,전문대학,전문대학원,서울,사립,1,1510859110,0,0,0,0,0,0,0,0,0,0,1510859110,7,231.3,2026-08-07T20:45:18.674Z
2020,0000052,건국대학교,대학,대학교,서울,사립,2,69445939432,32070511203,15988175435,1234315000,5372670000,1954833000,282452447,2583121800,3507570000,8536363310,3029142710,79864071931,2327,24.6,2026-08-07T20:45:18.674Z
2020,0000066,경희대학교,대학,대학교,서울,사립,1,79974974075,32801308950,21850528321,251432240,3031692000,5195315000,938799990,341082000,1550870000,9979251441,2311838700,92624474817,2900,31.9,2026-08-07T20:45:18.674Z
2020,0000318,경희사이버대학교,대학,사이버대학(대학),서울,사립,1,10208103650,9686124416,30000000,0,0,0,0,0,0,1440000,1327940,554747174,292,1.9,2026-08-07T20:45:18.674Z
2020,0000069,고려대학교,대학,대학교,서울,사립,2,112084822466,28427651400,57571335458,314200000,10545790000,17786470000,1293750000,4093220000,1331655000,17826919893,5295725170,199716236587,3529,50.5,2026-08-07T20:45:18.674Z
2020,0000328,고려사이버대학교,대학,사이버대학(대학),서울,사립,1,6666912189,5948365750,0,0,0,0,0,0,0,0,0,718546439,195,3.7,2026-08-07T20:45:18.674Z
2020,0000074,광운대학교,대학,대학교,서울,사립,1,20343709607,10592463900,3923612333,664919528,1297000000,49700000,149300000,150000000,0,237034500,2592245250,18815057318,764,24.6,2026-08-07T20:45:18.674Z
2020,0000078,국민대학교,대학,대학교,서울,사립,1,46073524567,21913083740,8994492667,300000000,1802930000,0,1449051760,332135000,178500000,5553468250,1248944090,44019962594,1519,29,2026-08-07T20:45:18.674Z
2020,0000649,국제신학대학원대학교,전문대학,전문대학원,서울,사립,1,1873199,0,0,0,0,0,0,0,0,0,140000000,141873199,22,6.5,2026-08-07T20:45:18.674Z
2020,0000656,국제영어대학원대학교,전문대학,전문대학원,서울,사립,1,5600000,0,0,0,0,0,0,0,0,0,0,5600000,5,1.1,2026-08-07T20:45:18.674Z
