year,cohort,school_rep_code,school_rep_name,region,estb,school_division,central_ministries,national_scholarship,central_subtotal,local_government,total_support,tuition_revenue,benefit_rate,campus_count,has_alimi,updated_at
2020,junior-college,0000302,동원대학교,경기,사립,전문대학,14512457076,7730177930,6782279146,52665490,6834944636,21072863.59,32.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000305,두원공과대학교,경기,사립,전문대학,9297365651,8117550197,1179815454,2886706000,4066521454,25521817.76,15.9,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000316,부천대학교,경기,사립,전문대학,33190864651,19861521080,13329343571,1509552950,14838896521,48406532.45,30.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000323,서울예술대학교,경기,사립,전문대학,7166416791,6253613600,912803191,25000000,937803191,25481841.53,3.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000392,서정대학교,경기,사립,전문대학,17148603430,12941830370,4206773060,425488060,4632261120,34146550.37,13.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000330,수원과학대학교,경기,사립,전문대학,12577332934,11585143730,992189204,95070000,1087259204,30060950.62,3.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000329,수원여자대학교,경기,사립,전문대학,10237336618,9161463490,1075873128,916426915,1992300043,28205285.13,7.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000334,신구대학교,경기,사립,전문대학,22141577259,15332597690,6808979569,58299740,6867279309,43548144.41,15.8,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000339,신안산대학교,경기,사립,전문대학,9876994453,9200709640,676284813,27677900,703962713,23781735,3,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000340,안산대학교,경기,사립,전문대학,17223571677,11223630910,5999940767,12712950,6012653717,26951922.28,22.3,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000343,여주대학교,경기,사립,전문대학,17600828673,11877099162,5723729511,58520000,5782249511,33312414.45,17.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000341,연성대학교,경기,사립,전문대학,25093377515,14079554316,11013823199,219404200,11233227399,37278856.75,30.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000350,오산대학교,경기,사립,전문대학,16870934311,9304065262,7566869049,856816650,8423685699,31273532.82,26.9,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,13008765405,7839199360,5169566045,139896080,5309462125,25018055.38,21.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,415575938,270886800,144689138,0,144689138,6882544.36,2.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000355,유한대학교,경기,사립,전문대학,20078262014,11216223635,8862038379,75000000,8937038379,27891501.8,32,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000358,장안대학교,경기,사립,전문대학,13652793557,11686940933,1965852624,255547550,2221400174,32777438.83,6.8,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,12635892241,8562383880,4073508361,1026945440,5100453801,25906045.02,19.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000391,한국관광대학교,경기,사립,전문대학,8554029854,5012894398,3541135456,12395000,3553530456,11663896.1,30.5,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000251,거제대학교,경남,사립,전문대학,7202045398,2476481800,4725563598,500000000,5225563598,7051627.43,74.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000395,김해대학교,경남,사립,전문대학,6037241296,3712307150,2324934146,82661000,2407595146,8381541.864,28.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,9617934828,5383373620,4234561208,319964000,4554525208,12770485.4,35.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000306,마산대학교,경남,사립,전문대학,18366726183,12751004120,5615722063,408380000,6024102063,32281149.85,18.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000530,연암공과대학교,경남,사립,전문대학,6671402846,2368953890,4302448956,20000000,4322448956,6320750.285,68.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000369,진주보건대학교,경남,사립,전문대학,8325303530,7699485327,625818203,0,625818203,16644609.04,3.8,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000528,창원문성대학교,경남,사립,전문대학,11011846301,6184108000,4827738301,1217480000,6045218301,14222183.5,42.5,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,3894434456,1458757370,2435677086,635625000,3071302086,4325776.83,71,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,10200907083,4785669634,5415237449,205950000,5621187449,10294550.74,54.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000293,경북과학대학교,경북,사립,전문대학,4532411303,3420508980,1111902323,186900000,1298802323,9224031.68,14.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000523,경북보건대학교,경북,사립,전문대학,6049286306,2820626100,3228660206,569800000,3798460206,6964537.04,54.5,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000258,경북전문대학교,경북,사립,전문대학,13508209707,7714766230,5793443477,473740050,6267183527,16239752.16,38.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000268,구미대학교,경북,사립,전문대학,26667208716,15219005880,11448202836,1085392400,12533595236,29979189.9,41.8,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000279,대경대학교,경북,사립,전문대학,16221685206,9927288309,6294396897,458450000,6752846897,22467825.52,30.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000309,문경대학교,경북,사립,전문대학,5036565421,2437346000,2599219421,1349831000,3949050421,5051280.38,78.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000262,서라벌대학교,경북,사립,전문대학,0,0,0,0,0,3671001.394,0,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000380,선린대학교,경북,사립,전문대학,9038057958,5545958400,3492099558,313500000,3805599558,13089288.71,29.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000547,성운대학교,경북,사립,전문대학,6357169165,3383689375,2973479790,0,2973479790,7656680.238,38.8,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000338,안동과학대학교,경북,사립,전문대학,12587745619,6835908650,5751836969,125000000,5876836969,14996500.93,39.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000257,영남외국어대학,경북,사립,전문대학,357079477,51273620,305805857,0,305805857,2789459,11,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000381,포항대학교,경북,사립,전문대학,5269544968,4569612500,699932468,1192500000,1892432468,10738954.7,17.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000522,호산대학교,경북,사립,전문대학,9647147159,4926226750,4720920409,874910000,5595830409,10702880.43,52.3,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000267,광주보건대학교,광주,사립,전문대학,15928600408,9441864570,6486735838,118600000,6605335838,18728789.86,35.3,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000273,기독간호대학교,광주,사립,전문대학,3329543950,1216910800,2112633150,0,2112633150,3190981.44,66.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000297,동강대학교,광주,사립,전문대학,11983125614,7468906177,4514219437,325800000,4840019437,15506970.82,31.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000320,서영대학교,광주,사립,전문대학,21368353738,12974769197,8393584541,1192726800,9586311341,29037532.5,33,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000366,조선간호대학교,광주,사립,전문대학,2987997866,1399392150,1588605716,0,1588605716,3888336.85,40.9,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000365,조선이공대학교,광주,사립,전문대학,13966095243,6866578640,7099516603,55000000,7154516603,18007454,39.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000263,계명문화대학교,대구,사립,전문대학,24993055778,14206756900,10786298878,914380000,11700678878,28830680.07,40.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000280,대구공업대학교,대구,사립,전문대학,4712497660,3698733040,1013764620,120500000,1134264620,9207963.216,12.3,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000283,대구과학대학교,대구,사립,전문대학,21952084138,11544480381,10407603757,740634000,11148237757,23397112.02,47.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000281,대구보건대학교,대구,사립,전문대학,30525941062,17827131023,12698810039,303478000,13002288039,42673860.6,30.5,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000282,수성대학교,대구,사립,전문대학,15841665727,8878060300,6963605427,419982000,7383587427,19423832.11,38,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000346,영남이공대학교,대구,사립,전문대학,25884503599,14663247020,11221256579,307825000,11529081579,35560293.15,32.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000349,영진전문대학교,대구,사립,전문대학,33595977403,19169437630,14426539773,1748997800,16175537573,46209247.23,35,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000376,대덕대학교,대전,사립,전문대학,13033832366,8958021560,4075810806,14585000,4090395806,19889826.6,20.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,19199546456,11324707320,7874839136,371786000,8246625136,25429911.9,32.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000288,대전보건대학교,대전,사립,전문대학,19854069016,14136922070,5717146946,489730000,6206876946,31671192.03,19.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000289,우송정보대학,대전,사립,전문대학,18383198654,11010040080,7373158574,234237000,7607395574,25331032.04,30,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000253,경남정보대학교,부산,사립,전문대학,27563533391,17807350487,9756182904,241000000,9997182904,39068377.09,25.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000284,대동대학교,부산,사립,전문대학,4203646470,3576226400,627420070,80844800,708264870,8868995.3,8,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000303,동의과학대학교,부산,사립,전문대학,22771642004,12559903365,10211738639,121550000,10333288639,30980065.01,33.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000304,동주대학교,부산,사립,전문대학,15153930981,7967113067,7186817914,10183000,7197000914,17408801.66,41.3,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000313,부산경상대학교,부산,사립,전문대학,13955188970,6521332725,7433856245,536283000,7970139245,12778181.3,62.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000315,부산과학기술대학교,부산,사립,전문대학,19206544510,8573193277,10633351233,214889000,10848240233,20609506.12,52.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000314,부산여자대학교,부산,사립,전문대학,12708427904,6896575234,5811852670,0,5811852670,15641979.93,37.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000388,부산예술대학교,부산,사립,전문대학,1940115161,1728571308,211543853,0,211543853,3942769.411,5.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000300,동양미래대학교,서울,사립,전문대학,23984512721,13267711290,10716801431,1005067200,11721868631,37454844.42,31.3,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000307,명지전문대학,서울,사립,전문대학,21091924151,15739744385,5352179766,503118390,5855298156,43138630.23,13.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000310,배화여자대학교,서울,사립,전문대학,8541201309,7033189280,1508012029,554423830,2062435859,16160686.62,12.8,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000317,삼육보건대학교,서울,사립,전문대학,6100045526,2663991767,3436053759,147695280,3583749039,7625867.22,47,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000321,서울여자간호대학교,서울,사립,전문대학,3263238600,1338510140,1924728460,501162950,2425891410,6050616.62,40.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000324,서일대학교,서울,사립,전문대학,20746213778,14114303560,6631910218,377737800,7009648018,35510942.68,19.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000333,숭의여자대학교,서울,사립,전문대학,8898860361,8033539870,865320491,2325900,867646391,19100508.3,4.5,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000356,인덕대학교,서울,사립,전문대학,18792526916,14814548657,3977978259,2258470630,6236448889,38861330.03,16,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000384,한양여자대학교,서울,사립,전문대학,24488688927,14520091180,9968597747,73217050,10041814797,39607817.15,25.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000353,한국영상대학교,세종,사립,전문대학,15747257236,8036228601,7711028635,20000000,7731028635,19451709.42,39.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000352,울산과학대학교,울산,사립,전문대학,21463873024,9705676140,11758196884,2315338940,14073535824,34121006.11,41.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000375,춘해보건대학교,울산,사립,전문대학,10492119685,6186425050,4305694635,316000000,4621694635,16553929.24,27.9,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000261,경인여자대학교,인천,사립,전문대학,13356375269,12143321770,1213053499,63884490,1276937989,27915559.3,4.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000292,인천재능대학교,인천,사립,전문대학,16188712808,8609072810,7579639998,213930810,7793570808,21148060.71,36.9,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000357,인하공업전문대학,인천,사립,전문대학,26972101714,16043193360,10928908354,72935280,11001843634,43765823.53,25.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000272,고구려대학교,전남,사립,전문대학,5032879137,4868983200,163895937,0,163895937,7174212.65,2.3,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000266,광양보건대학교,전남,사립,전문대학,86172817,62394600,23778217,46158000,69936217,0,,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000532,동아보건대학교,전남,사립,전문대학,5177190556,4056268500,1120922056,336206840,1457128896,7224308.803,20.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000308,목포과학대학교,전남,사립,전문대학,8498013631,6302399197,2195614434,546465000,2742079434,11976817.29,22.9,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000331,순천제일대학교,전남,사립,전문대학,12558320529,5846542647,6711777882,695350000,7407127882,13349838.21,55.5,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000360,전남과학대학교,전남,사립,전문대학,19158087903,11732259480,7425828423,111350000,7537178423,19230416.64,39.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000332,청암대학교,전남,사립,전문대학,10650214458,6269551770,4380662688,3103722000,7484384688,14005609.43,53.4,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000546,한영대학교,전남,사립,전문대학,4689665582,2776928950,1912736632,0,1912736632,7339894.81,26.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000250,군산간호대학교,전북,사립,전문대학,3219160583,2524016000,695144583,0,695144583,7269616.8,9.6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000270,군장대학교,전북,사립,전문대학,8248273384,4587261983,3661011401,445874000,4106885401,10526218.43,39,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000311,백제예술대학교,전북,사립,전문대학,3036497214,2527378018,509119196,0,509119196,8477808.681,6,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000354,원광보건대학교,전북,사립,전문대학,21644510746,13079844401,8564666345,799976000,9364642345,27789923.51,33.7,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000362,전북과학대학교,전북,사립,전문대학,10046477143,5278591769,4767885374,461432000,5229317374,8985306.254,58.2,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000274,전주기전대학,전북,사립,전문대학,9227883377,4830186430,4397696947,1154382230,5552079177,9719964.7,57.1,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000361,전주비전대학교,전북,사립,전문대학,17891148837,9309287220,8581861617,218367000,8800228617,21028919.67,41.8,1,Y,2026-08-15T07:08:44.243Z
2020,junior-college,0000363,제주관광대학교,제주,사립,전문대학,9503385278,4879340770,4624044508,400500000,5024544508,9672087.454,51.9,1,Y,2026-08-15T07:08:44.243Z
